"account_id","post_id","Category","Page","Post.URL","Date.Published","Post.Type","Rating","Debate","share_count","reaction_count","comment_count"
146422995398181,1446717032035431,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446717032035431","2016-09-19","link","mostly true","",894,3454,325
219367258105115,1291782614196902,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291782614196902","2016-09-27","link","mostly true","",295,2703,437
219367258105115,1282313501810480,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1282313501810480","2016-09-19","link","mostly true","",150,636,382
346937065399354,1253259148100470,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1253259148100470","2016-09-27","photo","no factual content","yes",12361,29914,1048
184096565021911,1041861279245431,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041861279245431","2016-09-27","link","mostly true","yes",8,137,67
219367258105115,1289720047736492,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289720047736492","2016-09-26","link","mostly true","",70,254,164
346937065399354,1254326541327064,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1254326541327064","2016-09-27","link","mostly true","yes",12212,48240,1037
219367258105115,1283424528366044,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283424528366044","2016-09-20","link","mostly true","",288,2459,587
219367258105115,1290527167655780,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290527167655780","2016-09-26","video","mostly true","yes",363,1706,467
219367258105115,1291455630896267,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291455630896267","2016-09-27","link","no factual content","",19,360,186
389658314427637,1540119802714810,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540119802714810","2016-09-26","link","mostly true","",538,1733,976
62317591679,10153858905721680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153858905721680","2016-09-26","link","mostly true","",25,543,58
440106476051475,1247115938683854,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247115938683854","2016-09-20","link","mostly true","",182,781,267
135665053303678,553257914877721,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553257914877721","2016-09-23","link","no factual content","",12,79,2
135665053303678,551474061722773,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551474061722773","2016-09-19","link","mostly true","",26,71,34
219367258105115,1286065878101909,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1286065878101909","2016-09-22","link","mostly true","",65,225,168
389658314427637,1535426333184157,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535426333184157","2016-09-22","link","mixture of true and false","",636,1375,622
346937065399354,1253228411436877,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1253228411436877","2016-09-27","photo","no factual content","yes",14273,50065,1110
62317591679,10153851741766680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153851741766680","2016-09-23","link","mostly true","",3,82,60
62317591679,10153843648936680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153843648936680","2016-09-20","link","mostly true","",38,92,28
135665053303678,552242458312600,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552242458312600","2016-09-21","link","mostly true","",40,134,45
114517875225866,1467369466607360,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1467369466607360","2016-09-23","video","no factual content","",NA,2139,176
135665053303678,553011734902339,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553011734902339","2016-09-23","link","mostly true","",4,21,2
219367258105115,1284828394892324,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1284828394892324","2016-09-21","link","mostly true","",209,2033,500
389658314427637,1537051736354950,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1537051736354950","2016-09-23","link","mostly true","",618,1035,314
184096565021911,1036474553117437,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1036474553117437","2016-09-20","link","mostly true","",4,80,44
389658314427637,1534159839977473,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534159839977473","2016-09-20","link","mostly true","",17,113,8
135665053303678,551830951687084,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551830951687084","2016-09-20","link","no factual content","",276,667,50
184096565021911,1041207925977433,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041207925977433","2016-09-26","video","mostly true","",27,138,166
62317591679,10153863493451680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153863493451680","2016-09-27","link","mostly true","yes",363,3317,180
346937065399354,1252992964793755,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1252992964793755","2016-09-26","link","mostly true","yes",1623,5742,387
346937065399354,1248714078554977,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1248714078554977","2016-09-22","video","mixture of true and false","",874,1584,625
135665053303678,554325304770982,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554325304770982","2016-09-26","link","no factual content","",650,1138,27
135665053303678,554840758052770,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554840758052770","2016-09-27","video","mostly true","",NA,27,6
135665053303678,551830681687111,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551830681687111","2016-09-20","photo","no factual content","",790,1159,24
346937065399354,1247597115333340,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247597115333340","2016-09-21","video","no factual content","",36725,79872,2777
346937065399354,1252737651485953,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1252737651485953","2016-09-26","link","mostly true","",3207,6796,502
440106476051475,1249886585073456,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249886585073456","2016-09-23","link","mostly false","",14024,9536,2247
346937065399354,1246101198816265,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246101198816265","2016-09-20","link","mixture of true and false","",3813,12549,1461
62317591679,10153858997181680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153858997181680","2016-09-26","link","mostly true","",35,282,18
346937065399354,1248900688536316,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1248900688536316","2016-09-22","link","mostly true","",2005,10452,609
114517875225866,1464970846847222,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1464970846847222","2016-09-21","video","no factual content","",1,11240,947
219367258105115,1286817908026706,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1286817908026706","2016-09-23","link","mixture of true and false","",13,41,30
114517875225866,1472225646121742,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1472225646121742","2016-09-27","photo","mostly true","yes",71217,149263,3064
184096565021911,1037075549724004,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1037075549724004","2016-09-21","link","mostly true","",7,63,27
389658314427637,1537451599648297,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1537451599648297","2016-09-23","link","mostly true","",5730,23202,710
389658314427637,1535623886497735,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535623886497735","2016-09-22","link","mostly true","",62,237,13
219367258105115,1282476425127521,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1282476425127521","2016-09-19","link","mostly true","",128,694,316
219367258105115,1285887041453126,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285887041453126","2016-09-22","link","mostly true","",88,799,344
114517875225866,1470915582919415,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1470915582919415","2016-09-26","photo","mostly true","",NA,19843,550
219367258105115,1287165347991962,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1287165347991962","2016-09-23","link","mostly true","",11,219,215
184096565021911,1038539842910908,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1038539842910908","2016-09-23","video","mostly true","",9,81,19
440106476051475,1253280291400752,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253280291400752","2016-09-27","link","mixture of true and false","",3725,2657,180
389658314427637,1537365569656900,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1537365569656900","2016-09-23","link","mixture of true and false","",329,1267,166
346937065399354,1253989474694104,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1253989474694104","2016-09-27","video","no factual content","yes",4911,12859,626
389658314427637,1535159083210882,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535159083210882","2016-09-21","link","mixture of true and false","",1932,7824,235
219367258105115,1291897180852112,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291897180852112","2016-09-27","link","mostly true","",171,484,320
146422995398181,1451202248253576,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1451202248253576","2016-09-23","photo","mostly true","",NA,4845,928
62317591679,10153843596476680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153843596476680","2016-09-20","link","mostly true","",214,2150,160
346937065399354,1246059202153798,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246059202153798","2016-09-20","link","mixture of true and false","",21884,17028,4888
346937065399354,1248493041910414,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1248493041910414","2016-09-23","photo","no factual content","",25452,40765,2200
62317591679,10153850194391680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153850194391680","2016-09-22","link","mostly true","",1295,2700,431
135665053303678,554477861422393,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554477861422393","2016-09-26","video","no factual content","yes",NA,60,17
389658314427637,1534201289973328,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534201289973328","2016-09-20","link","mixture of true and false","",10,54,13
219367258105115,1285843474790816,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285843474790816","2016-09-22","link","mostly true","",19,219,144
184096565021911,1035656723199220,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1035656723199220","2016-09-19","video","mostly true","",289,674,243
62317591679,10153847347491680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153847347491680","2016-09-21","link","mostly true","",1163,1785,552
389658314427637,1536412213085569,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1536412213085569","2016-09-23","link","mostly true","",472,2089,110
